,source,target,distancia,volume_perc,volume_m3
310,CRUZ ALTA,IBIRUBA,49.67243462997193,0.0,0.0
311,RIO GRANDE,TUBARAO,495.17419529897137,0.0008201790059012324,52570.0
312,RIO GRANDE,LAGES,499.61627731317935,0.0005257289701703221,33697.0
313,RIO GRANDE,ICARA,456.5620949789842,0.0,0.0
314,RIO GRANDE,ESTEIO,258.1920342353805,0.0010340464933064843,66278.0
315,RIO GRANDE,RIO GRANDE,1.0,0.007610955382324485,487830.0
316,RIO GRANDE,CANOAS,251.78403511950034,0.0011204328573101961,71815.0
317,RIO GRANDE,BAGE,204.2161967961043,0.0008304136916130683,53226.0
318,RIO GRANDE,RENASCENCA,658.7443030970044,0.0007058344760505546,45241.0
319,RIO GRANDE,CRUZ ALTA,403.3966387761029,0.0005403009159856493,34631.0
320,RIO GRANDE,CORONEL BARROS,446.7371136032837,0.0004462697410081577,28604.0
321,RIO GRANDE,IJUI,441.3273854098992,0.00034662197021319535,22217.0
322,RIO GRANDE,SANTA MARIA,307.7925185669121,0.000285463482422957,18297.0
323,RIO GRANDE,SARANDI,955.5231653707139,0.00026457286631297505,16958.0
324,RIO GRANDE,LAJEADO,2507.8642494223054,2.711567647434548e-05,1738.0
325,RIO GRANDE,SAO JOSE DOS CAMPOS,1158.400948353661,5.694604092713522e-06,365.0
326,RIO GRANDE,ARAUCARIA,763.8127293844864,1.5601655048530196e-08,1.0
327,RIO GRANDE,SAO JOSE DO NORTE,7.315368756682763,0.0,0.0
328,RIO GRANDE,CHUI,222.89549995279071,0.0,0.0
329,RIO GRANDE,PELOTAS,37.05106823684316,0.0,0.0
330,LAGES,ICARA,141.06455129543843,0.0,0.0
331,TRIUNFO,CANOAS,50.32069018843153,0.0017512389742323688,112247.0
332,TRIUNFO,ESTEIO,51.18076273044975,0.0017606935771917781,112853.0
333,TRIUNFO,PASSO FUNDO,197.96833791669917,0.0008880774086724359,56922.0
334,TRIUNFO,LAGES,270.8427156549735,0.0005321568520503165,34109.0
335,TRIUNFO,CASCAVEL,579.1982707542282,0.0003560921748276532,22824.0
336,TRIUNFO,CRUZ ALTA,232.89828863739177,0.00022803379018931734,14616.0
337,TRIUNFO,SANTA MARIA,205.103379578654,0.00019832823897691584,12712.0
338,TRIUNFO,GUARAPUAVA,505.2795200458368,9.417158987292827e-05,6036.0
339,TRIUNFO,RENASCENCA,437.16014425909395,7.207964632420951e-05,4620.0
340,TRIUNFO,TUBARAO,307.56831387473034,4.618089894364938e-05,2960.0
341,TRIUNFO,CORONEL BARROS,285.9450553976114,2.0328956528234846e-05,1303.0
342,TRIUNFO,SARANDI,721.2930253884775,1.5274020292511063e-05,979.0
343,MARABA,PORTO NACIONAL,597.1247398330944,0.0,0.0
344,MARABA,REDENCAO,310.3640244169363,0.0,0.0
345,MARABA,SAO GERALDO DO ARAGUAIA,129.36646603595844,0.0,0.0
346,ITAITUBA,PALESTINA DO PARA,865.7321471699033,0.0,0.0
347,SENADOR GUIOMARD,RIO BRANCO,21.689638410041308,0.0,0.0
348,SENADOR GUIOMARD,ASSIS BRASIL,218.81064551554834,0.0,0.0
349,BOA VISTA,ALCANTIL,2973.3266957596215,0.0,0.0
350,BOA VISTA,MONTEIRO,2871.4436618624322,0.0,0.0
351,RONDONOPOLIS,CUIABA,183.385212801209,3.900413762132549e-07,25.0
352,RONDONOPOLIS,VARZEA GRANDE,184.02189860581439,0.0,0.0
353,RONDONOPOLIS,VILHENA,722.7560998308131,0.0,0.0
354,RONDONOPOLIS,ALTO ARAGUAIA,178.01201428629042,0.0,0.0
355,PRESIDENTE PRUDENTE,SINOP,1221.7254648453347,0.0,0.0
356,PRESIDENTE PRUDENTE,PARAPUA,72.39185010297983,0.0,0.0
357,PRESIDENTE PRUDENTE,PRESIDENTE VENCESLAU,54.13865479809069,0.0,0.0
358,PRESIDENTE PRUDENTE,PIRAPOZINHO,19.919026531099668,0.0,0.0
359,UBERLANDIA,SENADOR CANEDO,260.04662677202555,0.0,0.0
360,UBERLANDIA,UBERLANDIA,1.0,0.015386539428721062,986212.0
361,UBERLANDIA,ROMARIA,73.37057461238273,0.0,0.0
362,UBERLANDIA,CARNEIRINHO,267.9765194146349,0.0,0.0
363,UBERLANDIA,NOVA PONTE,67.85071355440867,0.0,0.0
364,UBERLANDIA,CUMARI,73.4121364081836,0.0,0.0
365,UBERLANDIA,PLANURA,143.15527226906048,0.0,0.0
366,UBERLANDIA,SANTA VITORIA,194.38155523900525,0.0,0.0
367,PASSOS,JACUTINGA,174.21086574071737,0.0,0.0
368,PASSOS,SAO SEBASTIAO DO PARAISO,44.7043352225993,0.0,0.0
369,PASSOS,SANTO ANTONIO DA ALEGRIA,69.1554685086008,0.0,0.0
370,ITAJAI,BIGUACU,65.15770062541922,0.0,0.0
371,ITAJAI,ITAJAI,1.0,0.017800396294519558,1140930.0
372,ITAJAI,BRUSQUE,31.64564570307023,0.00032758795105398855,20997.0
373,ITAJAI,GUARAMIRIM,59.13075256132679,4.006505016462554e-05,2568.0
374,ITAJAI,TUBARAO,176.86855858480575,3.2045799469681024e-05,2054.0
375,ITAJAI,LAGES,191.958055522891,6.115848779023837e-06,392.0
376,PORTO NACIONAL,PORTO NACIONAL,1.0,0.00014448692740443814,9261.0
377,PORTO NACIONAL,GURUPI,134.82329301144142,4.6804965145590587e-07,30.0
378,SENADOR CANEDO,BRASILIA,161.39612615430983,0.0,0.0
379,SENADOR CANEDO,GOIANIA,18.57673965188904,0.017283045413110296,1107770.0
380,SENADOR CANEDO,BARRA DO GARCAS,350.8940207984396,0.0,0.0
381,SENADOR CANEDO,BARRO ALTO,194.75241305527885,0.0,0.0
382,SENADOR CANEDO,GURUPI,553.8120714960229,0.0,0.0
383,SENADOR CANEDO,NIQUELANDIA,258.33145902872116,0.0,0.0
384,SENADOR CANEDO,SENADOR CANEDO,1.0,0.012076804326725867,774072.0
385,BIGUACU,BIGUACU,1.0,0.003605682896610765,231109.0
386,BIGUACU,TUBARAO,113.90088554591246,0.00014610949952948527,9365.0
387,BIGUACU,ITAJAI,65.15770062541922,1.0141075781544627e-06,65.0
388,BRASILIA,BRASILIA,1.0,0.017627592363202035,1129854.0
389,BRASILIA,BETIM,610.2632470507862,0.0015699633442234967,100628.0
390,BRASILIA,UBERLANDIA,350.4713805845111,0.0008171210815117205,52374.0
391,BRASILIA,RIBEIRAO PRETO,599.5181513401682,3.566538344094003e-05,2286.0
392,BRASILIA,PAULINIA,779.8636304219775,5.444977611937038e-06,349.0
393,BRASILIA,PLANALTINA,50.06383687751318,0.0,0.0
394,BRASILIA,FORMOSA,68.82039502076191,0.0,0.0
395,GOIANIA,SENADOR CANEDO,18.57673965188904,2.3402482572795293e-07,15.0
396,GOIANIA,URUTAI,142.33398446091135,0.0,0.0
397,GOIANIA,PIRACANJUBA,73.32929124877475,0.0,0.0
398,GOIANIA,ANAPOLIS,51.85338891648114,0.0,0.0
399,GOIANIA,JATAI,292.51989429597086,0.0,0.0
400,BARRO ALTO,URUACU,55.06878715027511,0.0,0.0
401,BARRO ALTO,GOIANIA,195.06917259962685,0.0,0.0
402,BARRO ALTO,PADRE BERNARDO,70.54523584609579,0.0,0.0
403,NIQUELANDIA,URUACU,73.45320714216453,0.0,0.0
404,NIQUELANDIA,ANAPOLIS,213.67528296527414,0.0,0.0
405,MONTENEGRO,GRAVATAI,54.61084216739971,0.0,0.0
406,MONTENEGRO,CAXIAS DO SUL,64.17721934518883,0.0,0.0
407,MONTENEGRO,SAO JERONIMO,40.61629169957249,0.0,0.0
408,MONTENEGRO,VENANCIO AIRES,70.49858468691835,0.0,0.0
409,MONTENEGRO,NOVO HAMBURGO,32.37624739874061,0.0,0.0
410,MONTENEGRO,ENCANTADO,63.17963021836952,0.0,0.0
411,MONTENEGRO,PORTO ALEGRE,46.313036172140926,0.0,0.0
412,MONTENEGRO,CANOAS,37.38775126540008,0.0,0.0
413,MONTENEGRO,PARAISO DO SUL,161.9300999473824,0.0,0.0
414,CURITIBA,ARAUCARIA,23.23904248983697,0.013435614871522556,861166.0
415,CURITIBA,SARANDI,343.6970887763329,0.0010415820926949245,66761.0
416,CURITIBA,MARINGA,349.85849929876764,0.0002914389163065441,18680.0
417,CURITIBA,LONDRINA,304.2089709281438,0.000285198254287132,18280.0
418,CURITIBA,CASCAVEL,425.14679045561735,0.00025137386614191854,16112.0
419,CURITIBA,PINHAIS,7.674749884433409,0.00019424060535420094,12450.0
420,CURITIBA,PAULINIA,365.9926676353234,6.11272844801413e-05,3918.0
421,CURITIBA,GUARAPUAVA,220.76351055468547,4.836513065044361e-05,3100.0
422,CURITIBA,RIBEIRAO PRETO,495.3234194858996,2.0500574733768678e-05,1314.0
423,CURITIBA,GUARULHOS,352.43902999806454,1.3417423341735969e-05,860.0
424,CURITIBA,JARDINOPOLIS,513.0135585917493,6.490288500188562e-06,416.0
425,CURITIBA,VITORIA,1078.0422287949962,9.360993029118117e-07,60.0
426,CURITIBA,UMUARAMA,449.3630788964357,5.928628918441475e-07,38.0
427,CABO DE SANTO AGOSTINHO,IPOJUCA,12.93328156978846,0.007718778420364877,494741.0
428,CABO DE SANTO AGOSTINHO,SAO LUIS,1207.0988445094922,0.0058347225567043715,373981.0
429,CABO DE SANTO AGOSTINHO,PORTO NACIONAL,1491.980584040213,0.0019335131101643472,123930.0
430,CABO DE SANTO AGOSTINHO,CHA DE ALEGRIA,36.39529998783203,0.0008037036581699846,51514.0
431,CABO DE SANTO AGOSTINHO,SAO FRANCISCO DO CONDE,626.0828314506516,0.0004876297285418113,31255.0
432,CABO DE SANTO AGOSTINHO,SENADOR CANEDO,1790.0629219912887,0.0002725609136978225,17470.0
433,CABO DE SANTO AGOSTINHO,GUARULHOS,2085.574504503627,0.00020860972965389726,13371.0
434,CABO DE SANTO AGOSTINHO,BELEM,1672.9862837053647,0.00018274218558343418,11713.0
435,CABO DE SANTO AGOSTINHO,CANDEIAS,621.6388918204384,0.00015068078445870463,9658.0
436,CABO DE SANTO AGOSTINHO,GOIANIA,1804.8568754714584,0.00014614070283958236,9367.0
437,CABO DE SANTO AGOSTINHO,CUBATAO,2117.4751465361237,9.34695153957444e-05,5991.0
438,CABO DE SANTO AGOSTINHO,SANTA MARIA,3082.590242971251,7.571483195051704e-05,4853.0
439,CABO DE SANTO AGOSTINHO,PAULINIA,2065.250660723524,7.21264512893551e-05,4623.0
440,CABO DE SANTO AGOSTINHO,RIO GRANDE,3176.1376512114275,5.792894519519262e-05,3713.0
441,CABO DE SANTO AGOSTINHO,CANOAS,2935.9020899129227,3.153094485307953e-05,2021.0
442,CABO DE SANTO AGOSTINHO,VILA VELHA,1455.3994547541195,2.7568124470752855e-05,1767.0
443,CABO DE SANTO AGOSTINHO,RIBEIRAO PRETO,1983.3782446194507,2.2903229611242326e-05,1468.0
444,CABO DE SANTO AGOSTINHO,ESTEIO,2930.501353092736,2.0828209489787813e-05,1335.0
445,CABO DE SANTO AGOSTINHO,SERRA,1433.7957317962278,2.0048126737361303e-05,1285.0
446,CABO DE SANTO AGOSTINHO,SAO JOSE DOS CAMPOS,2022.0446306664878,1.8534766197653872e-05,1188.0
447,CABO DE SANTO AGOSTINHO,CORONEL BARROS,2996.8476675292,1.7692276825033243e-05,1134.0
448,CABO DE SANTO AGOSTINHO,FEIRA DE SANTANA,618.1532633238202,1.5617256703578726e-05,1001.0
449,CABO DE SANTO AGOSTINHO,MONTES CLAROS,1341.4050206079762,7.051948081935648e-06,452.0
450,CABO DE SANTO AGOSTINHO,CABEDELO,145.60897699021646,6.193857054266488e-06,397.0
451,CABO DE SANTO AGOSTINHO,CRATO,497.47977107782225,4.1812435530060925e-06,268.0
452,CABO DE SANTO AGOSTINHO,VITORIA,1453.7921792432455,2.9019078390266166e-06,186.0
453,CABO DE SANTO AGOSTINHO,IJUI,2986.1934033014036,6.552695120382683e-07,42.0
454,CABO DE SANTO AGOSTINHO,CRUZ ALTA,2984.8177170803297,5.148546166014965e-07,33.0
455,CABO DE SANTO AGOSTINHO,BARREIROS,61.8506142596695,0.0,0.0
456,CABO DE SANTO AGOSTINHO,JABOATAO DOS GUARARAPES,18.84830201307273,0.0,0.0
457,FEIRA DE SANTANA,CANDEIAS,64.03542489852116,7.800827524265098e-08,5.0
458,FEIRA DE SANTANA,RAFAEL JAMBEIRO,60.07012089797406,0.0,0.0
459,FEIRA DE SANTANA,SAO SEBASTIAO DO PASSE,58.46260092521974,0.0,0.0
460,FEIRA DE SANTANA,SALVADOR,93.275788144372,0.0,0.0
461,FEIRA DE SANTANA,ENCRUZILHADA,419.3098952437532,0.0,0.0
462,LAJEADO,PALMAS,54.49001577090745,0.0,0.0
463,RECIFE,IPOJUCA,43.50322489335143,0.00635570862373994,407374.0
464,RECIFE,SAO LUIS,1207.7581828321763,0.002018167690457672,129356.0
465,RECIFE,SENADOR CANEDO,1818.0355186595696,0.001466664786147178,94007.0
466,RECIFE,UBERLANDIA,1884.4435260467972,0.00036823026245540966,23602.0
467,RECIFE,CABEDELO,117.91662070526706,0.0002130249980326313,13654.0
468,RECIFE,CANDEIAS,652.3289932889841,0.00020029404751303065,12838.0
469,RECIFE,JABOATAO DOS GUARARAPES,16.877866388149446,0.0,0.0
470,RECIFE,PARNAMIRIM,517.7257806332984,0.0,0.0
471,RECIFE,CAAPORA,59.36608472305726,0.0,0.0
472,MARECHAL DEODORO,MACEIO,18.37843651274405,0.005418985254626187,347334.0
473,VOLTA REDONDA,VOLTA REDONDA,1.0,0.0015194451851763557,97390.0
474,SALVADOR,SAO FRANCISCO DO CONDE,43.76662830460944,0.0013957552639516084,89462.0
475,SALVADOR,CANDEIAS,33.75285015799182,6.039400669286039e-05,3871.0
476,SALVADOR,JUAZEIRO,451.65505530560023,3.1203310097060395e-05,2000.0
477,SALVADOR,FEIRA DE SANTANA,93.275788144372,7.800827524265098e-08,5.0
478,SANTO ANDRE,GUARULHOS,24.472575191296844,0.001212623036991961,77724.0
479,SANTO ANDRE,SAO JOSE DO RIO PRETO,431.58759817396907,0.0011562542573016214,74111.0
480,SANTO ANDRE,RIBEIRAO PRETO,307.3443487970607,0.0008110988426629878,51988.0
481,SANTO ANDRE,BARUERI,38.98599403320644,0.0006811370561087313,43658.0
482,SANTO ANDRE,PAULINIA,119.51462962740393,0.00039420701811121244,25267.0
483,SANTO ANDRE,BAURU,300.49472116938483,0.00038623457238141354,24756.0
484,SANTO ANDRE,PRESIDENTE PRUDENTE,525.8470758609443,0.0003473552480004763,22264.0
485,SANTO ANDRE,OURINHOS,348.301465005894,0.00015590733889996226,9993.0
486,SANTO ANDRE,SAO PAULO,18.47695372211328,0.00012478203707814452,7998.0
487,SANTO ANDRE,ARACATUBA,485.33649335223345,0.0001009115048538933,6468.0
488,SANTO ANDRE,CUBATAO,27.045920496911865,9.270503429836642e-05,5942.0
489,SAO JOSE DO RIO PRETO,SAO JOSE DO RIO PRETO,1.0,7.800827524265098e-08,5.0
490,CAXIAS DO SUL,RIO GRANDE,331.4656215427906,0.0010032956312058313,64307.0
491,CHOROZINHO,FORTALEZA,63.79792197084524,0.0005182869807121731,33220.0
492,CHOROZINHO,SOLONOPOLE,168.8456831897369,0.0,0.0
493,GOIANESIA,BRASILIA,137.3334378414808,0.0003321904392933049,21292.0
494,ARAXA,BETIM,290.0496075850652,3.098488692638097e-05,1986.0
495,SAO LUIS GONZAGA DO MARANHAO,SAO LUIS,209.69178837706409,2.4400988495901225e-05,1564.0
496,VITORIA DE SANTO ANTAO,NOSSA SENHORA DO SOCORRO,362.57189449626594,2.293443292133939e-05,1470.0
497,BARRETOS,SENADOR CANEDO,431.02765942298277,4.025227002520791e-06,258.0
498,BARRETOS,PLANURA,48.15434097134688,0.0,0.0
499,BARRETOS,PARAPUA,267.9910904892763,0.0,0.0
500,BARRETOS,FRONTEIRA,72.4487932242019,0.0,0.0
501,BARRETOS,BEBEDOURO,45.03185004997141,0.0,0.0
502,BARRETOS,MATAO,118.62547592517281,0.0,0.0
503,SANTA HELENA DE GOIAS,SENADOR CANEDO,201.56452555570706,3.6975922465016565e-06,237.0
504,NOSSA SENHORA DAS GRACAS,ARAUCARIA,383.6518282850858,2.730289633492784e-06,175.0
505,MOSSORO,CABEDELO,343.201026211759,1.7161820553383215e-06,110.0
506,MOSSORO,GUAMARE,113.86471614556847,7.800827524265098e-08,5.0
507,MOSSORO,ITAJA,73.08099983604463,0.0,0.0
508,MOSSORO,LUIS GOMES,178.23513121964646,0.0,0.0
509,MOSSORO,NATAL,247.31667182289905,0.0,0.0
510,SANTA TEREZA DE GOIAS,SENADOR CANEDO,333.08678246109923,1.59136881495008e-06,102.0
511,ITAPACI,SENADOR CANEDO,201.37699001384158,1.5601655048530197e-06,100.0
512,EDEIA,GOIANIA,101.4607043976161,1.3105390240765365e-06,84.0
513,ITUMBIARA,UBERLANDIA,113.91184142012655,1.0921158533971137e-06,70.0
514,ITUMBIARA,ITARUMA,228.21998074372218,0.0,0.0
515,ITUMBIARA,ITUIUTABA,68.34107008759713,0.0,0.0
516,OURIZONA,ARAUCARIA,372.2507520344174,1.0765141983485835e-06,69.0
517,ITUIUTABA,UBERLANDIA,125.2449548633118,8.580910276691607e-07,55.0
518,EIRUNEPE,MANAUS,1159.3404501752088,4.6804965145590587e-07,30.0
519,RIO CLARO,DUQUE DE CAXIAS,438.3889933322523,3.1203310097060393e-07,20.0
520,RIO CLARO,PIRACICABA,38.497933035709515,0.0,0.0
521,RIO CLARO,MOGI GUACU,62.99742972027399,0.0,0.0
522,RIO CLARO,SAO CARLOS,54.39428617590178,0.0,0.0
523,RIO CLARO,SAO PEDRO,40.10429095510675,0.0,0.0
524,RIO CLARO,CORDEIROPOLIS,13.760829874299858,0.0,0.0
525,RIO CLARO,CAPAO BONITO,196.83116408284877,0.0,0.0
526,PEDRO GOMES,CAMPO GRANDE,261.32777997401945,2.6522813582501333e-07,17.0
527,CAARAPO,CAMPO GRANDE,244.1205571041404,2.3402482572795293e-07,15.0
528,PATROCINIO PAULISTA,JARDINOPOLIS,65.35788769186026,2.3402482572795293e-07,15.0
529,RIO BRANCO DO SUL,ARAUCARIA,45.0936769020744,2.3402482572795293e-07,15.0
530,JUSSARA,SENADOR CANEDO,211.382975703641,2.1842317067942273e-07,14.0
531,PALMAS DE MONTE ALTO,JEQUIE,334.70737895159186,1.8721986058236236e-07,12.0
532,RIO VERDE,SENADOR CANEDO,228.47124844396305,1.8721986058236236e-07,12.0
533,RIO VERDE,ITUMBIARA,192.66347099618517,0.0,0.0
534,ARAGUAINA,PORTO NACIONAL,390.96969743549477,1.5601655048530196e-07,10.0
535,ARAGUAINA,FILADELFIA,79.79644578848938,0.0,0.0
536,ARAGUAINA,WANDERLANDIA,46.40247446956349,0.0,0.0
537,ARMACAO DOS BUZIOS,DUQUE DE CAXIAS,145.66842386607112,1.5601655048530196e-07,10.0
538,CABO FRIO,DUQUE DE CAXIAS,131.29883338001525,1.5601655048530196e-07,10.0
539,QUIXADA,FORTALEZA,148.5306265782693,1.5601655048530196e-07,10.0
540,QUIXADA,SENADOR POMPEU,78.98103947725835,0.0,0.0
541,PIRAJU,RIBEIRAO PRETO,277.4933007134408,1.5601655048530196e-07,10.0
542,SAO SEBASTIAO DA BOA VISTA,BELEM,118.64589502528523,1.2481324038824157e-07,8.0
543,PRATA,UBERLANDIA,81.40642171970035,1.0921158533971137e-07,7.0
544,ANAPOLIS,SENADOR CANEDO,44.787426252441705,9.360993029118118e-08,6.0
545,ANAPOLIS,CATALAO,230.70970720527617,0.0,0.0
546,ANAPOLIS,GOIANIA,51.85338891648114,0.0,0.0
547,ANAPOLIS,COCALZINHO DE GOIAS,62.64574236081308,0.0,0.0
548,ANAPOLIS,ITUMBIARA,233.0931530727637,0.0,0.0
549,TUCURUI,BELEM,288.77570723867274,9.360993029118118e-08,6.0
550,PIRACANJUBA,SENADOR CANEDO,66.47771849824109,7.800827524265098e-08,5.0
551,PIRACANJUBA,GOIANIA,73.32929124877475,0.0,0.0
552,ANASTACIO,CAMPO GRANDE,123.07900525315908,7.800827524265098e-08,5.0
553,ANASTACIO,JARDIM,116.36186983824787,0.0,0.0
554,BREU BRANCO,BELEM,284.3204791115032,7.800827524265098e-08,5.0
555,CAUCAIA,FORTALEZA,13.33052389351455,7.800827524265098e-08,5.0
556,PAULO RAMOS,SAO LUIS,237.0876606342767,7.800827524265098e-08,5.0
557,RANCHARIA,PRESIDENTE PRUDENTE,52.77234650992119,7.800827524265098e-08,5.0
558,RIACHAO DAS NEVES,FEIRA DE SANTANA,649.4343973526471,7.800827524265098e-08,5.0
559,RIACHAO DAS NEVES,JABORANDI,213.11290055261475,0.0,0.0
560,SAO JOSE DE RIBAMAR,CAXIAS,269.1347215526197,7.800827524265098e-08,5.0
561,RAUL SOARES,BETIM,183.53004765970064,7.800827524265098e-08,5.0
562,SIMOES FILHO,CANDEIAS,20.210741903790616,7.800827524265098e-08,5.0
563,TARABAI,RIBEIRAO PRETO,407.4615560727686,6.240662019412078e-08,4.0
564,ITAPARICA,FEIRA DE SANTANA,76.308952910805,6.240662019412078e-08,4.0
565,ITAPARICA,NAZARE,38.66387953389859,0.0,0.0
566,ITAPARICA,SAO SEBASTIAO DO PASSE,47.07874843503227,0.0,0.0
567,ITAPARICA,LAURO DE FREITAS,38.91552959423046,0.0,0.0
568,ITAPARICA,SALVADOR,21.267056118059646,0.0,0.0
569,PALHOCA,ITAJAI,81.7727872755534,6.240662019412078e-08,4.0
570,DAMOLANDIA,SENADOR CANEDO,58.204435567996,4.680496514559059e-08,3.0
571,BENEDITO NOVO,ITAJAI,69.82802285706433,4.680496514559059e-08,3.0
572,SAO BENTO DO SUL,ARAUCARIA,73.8205675481664,3.120331009706039e-08,2.0
573,BOM JESUS DE GOIAS,SENADOR CANEDO,181.3380514012647,3.120331009706039e-08,2.0
574,BRAZABRANTES,SENADOR CANEDO,44.263720108967334,3.120331009706039e-08,2.0
575,LEOPOLDO DE BULHOES,SENADOR CANEDO,38.4422264366299,3.120331009706039e-08,2.0
576,BAIANOPOLIS,CANDEIAS,651.7614549627333,3.120331009706039e-08,2.0
577,FLORIDA PAULISTA,RIBEIRAO PRETO,351.5926537166102,1.5601655048530196e-08,1.0
578,COTRIGUACU,SINOP,388.1089937112872,0.0,0.0
579,DIONISIO CERQUEIRA,SAO MIGUEL DO OESTE,52.43320045505224,0.0,0.0
580,DIONISIO CERQUEIRA,GUARACIABA,39.318997956909925,0.0,0.0
581,DIONISIO CERQUEIRA,BARRACAO,1.645621721597585,0.0,0.0
582,BARRACAO,TANGARA,255.10515027173602,0.0,0.0
583,BARRACAO,CONCORDIA,193.38950725518652,0.0,0.0
584,BARRACAO,SAO JERONIMO,454.0931593960491,0.0,0.0
585,BARRACAO,CAMPOS NOVOS,270.71939115821135,0.0,0.0
586,BARROS CASSAL,VERA CRUZ,69.66805891534403,0.0,0.0
587,BARROS CASSAL,VENANCIO AIRES,69.06349674357398,0.0,0.0
588,BARROS CASSAL,IBIRUBA,71.82307436826878,0.0,0.0
589,BARROS CASSAL,ENCANTADO,70.99738313423866,0.0,0.0
590,MANCIO LIMA,RODRIGUES ALVES,29.599950873580987,0.0,0.0
591,PORTO ACRE,RIO BRANCO,53.231555426456474,0.0,0.0
592,MORRO DO CHAPEU,SEABRA,117.48496865619143,0.0,0.0
593,MORRO DO CHAPEU,PIRITIBA,68.15185705781072,0.0,0.0
594,QUIPAPA,GARANHUNS,53.63609415237922,0.0,0.0
595,QUIPAPA,CORRENTES,48.45982048339149,0.0,0.0
